TE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,TE_family,TE_class,significance
MER97b:hAT-Tip100:DNA,72.4492314554522,0.0471188531877863,0.163414045821965,0.288340288931594,0.773086269971811,0.9962736297742,hAT-Tip100,MER97b,Not significant
L1MEb:L1:LINE,947.31952006123,-0.0198510598017575,0.0691848728538187,-0.286927748551348,0.774167643131988,0.9962736297742,L1,L1MEb,Not significant
MER41B:ERV1:LTR,2294.7775205129,0.0107073853117401,0.0374596458034056,0.28583786851414,0.775002302715217,0.9962736297742,ERV1,MER41B,Not significant
MER41D:ERV1:LTR,225.97186014179,0.0256546017963722,0.0904648982115362,0.283586256145267,0.776727470896253,0.9962736297742,ERV1,MER41D,Not significant
MLT1O:ERVL-MaLR:LTR,3087.50842591902,0.0140668963277832,0.0497170509672714,0.282939073297878,0.777223541679789,0.9962736297742,ERVL-MaLR,MLT1O,Not significant
MLT1-int:ERVL-MaLR:LTR,85.9222755273065,0.0380865404552207,0.135170474404833,0.281766714387288,0.778122395283098,0.9962736297742,ERVL-MaLR,MLT1-int,Not significant
PABL_B:ERV1:LTR,174.514259823909,0.0399286195861413,0.142119363782377,0.280951297018771,0.778747755147805,0.9962736297742,ERV1,PABL_B,Not significant
MLT1N2:ERVL-MaLR:LTR,3276.23620419346,0.0120424189550551,0.0430416046047718,0.279785548555502,0.779642039673898,0.9962736297742,ERVL-MaLR,MLT1N2,Not significant
MER91A:hAT-Tip100:DNA,1554.98181845574,-0.0215252738595157,0.0772714158715749,-0.278567095176445,0.780577067689804,0.9962736297742,hAT-Tip100,MER91A,Not significant
HERVL-int:ERVL:LTR,3571.27379509004,0.0240023197842809,0.0865313282696617,0.277383004100911,0.781486030575683,0.9962736297742,ERVL,HERVL-int,Not significant
L1ME3C:L1:LINE,2026.64634182233,-0.0170172705533765,0.0617107038760398,-0.275758814671108,0.782733318696008,0.9962736297742,L1,L1ME3C,Not significant
MER57F:ERV1:LTR,260.240942654368,-0.0220102185112513,0.079896973436247,-0.275482506590993,0.782945563797427,0.9962736297742,ERV1,MER57F,Not significant
L1M3f:L1:LINE,524.682014560835,-0.0241418889575229,0.0879785801243385,-0.27440643987893,0.783772294582385,0.9962736297742,L1,L1M3f,Not significant
LTR5_Hs:ERVK:LTR,1462.30845021234,0.0198649202200984,0.0729100520410944,0.272457907572222,0.785269952276117,0.9962736297742,ERVK,LTR5_Hs,Not significant
UCON82:UCON82:Unknown,16.1685621721031,0.0854980701920528,0.315396548079594,0.271081185614233,0.786328591689832,0.9962736297742,UCON82,UCON82,Not significant
L2a:L2:LINE,272035.865225626,0.0263138261230975,0.0971278424297686,0.270919496045889,0.786452949914095,0.9962736297742,L2,L2a,Not significant
Tigger5b:TcMar-Tigger:DNA,895.914968428519,0.014203959913393,0.0530737368599062,0.267626904638086,0.788986519259293,0.9962736297742,TcMar-Tigger,Tigger5b,Not significant
MamGypLTR1d:Gypsy:LTR,298.814919515806,-0.0256418726825902,0.0963453341187836,-0.266145453924904,0.790127189779785,0.9962736297742,Gypsy,MamGypLTR1d,Not significant
LTR19C:ERV1:LTR,70.8570116277596,0.0372836909828375,0.140107944042214,0.266106902343839,0.790156879301771,0.9962736297742,ERV1,LTR19C,Not significant
AluJr4:Alu:SINE,10415.4751786131,-0.0127763302576379,0.0480864152675865,-0.265695211143136,0.790473951819501,0.9962736297742,Alu,AluJr4,Not significant
MER48:ERV1:LTR,119.870540808099,0.0336941696891587,0.126944047559806,0.265425361305615,0.790681801090569,0.9962736297742,ERV1,MER48,Not significant
AluYh9:Alu:SINE,21.1034475153812,-0.0726309505851777,0.275578054444477,-0.263558543264958,0.792120106921822,0.9962736297742,Alu,AluYh9,Not significant
X7A_LINE:CR1:LINE,339.752307067761,-0.0187737346218977,0.071545873400278,-0.262401361946679,0.793012022778234,0.9962736297742,CR1,X7A_LINE,Not significant
MER6C:TcMar-Tigger:DNA,57.1255693449518,-0.0421525950643706,0.162548237671993,-0.259323605522138,0.795385567639616,0.9962736297742,TcMar-Tigger,MER6C,Not significant
L1MEi:L1:LINE,1926.44449169761,-0.020225498969012,0.0780277657967409,-0.259208997752141,0.795473989103321,0.9962736297742,L1,L1MEi,Not significant
MLT2D:ERVL:LTR,3269.33782396994,0.010581621522816,0.0410928456259595,0.25750520222263,0.796788799888536,0.9962736297742,ERVL,MLT2D,Not significant
Eulor1:DNA:DNA,15.1859433797466,-0.0780331549409181,0.303319550077474,-0.257263849036394,0.796975097715212,0.9962736297742,DNA,Eulor1,Not significant
MER102a:hAT-Charlie:DNA,2236.68269149431,0.0159817189351638,0.0624215668567989,0.256028801260747,0.797928598123202,0.9962736297742,hAT-Charlie,MER102a,Not significant
UCON71:UCON71:Unknown,3.55241891429042,-0.148921225909523,0.583055975948159,-0.255414972237184,0.798402608027736,0.9962736297742,UCON71,UCON71,Not significant
Charlie20a:hAT-Charlie:DNA,789.144514526726,-0.0167107790613763,0.0657891177935277,-0.254005215783884,0.799491528611264,0.9962736297742,hAT-Charlie,Charlie20a,Not significant
LTR10D:ERV1:LTR,203.957290496284,0.0323999211672731,0.127796237530675,0.253527973853661,0.799860247099992,0.9962736297742,ERV1,LTR10D,Not significant
UCON88:UCON88:Unknown,4.64574622548713,-0.1557965464929,0.61463199508027,-0.253479395377966,0.799897781473278,0.9962736297742,UCON88,UCON88,Not significant
LTR10B1:ERV1:LTR,365.729585784994,0.0275910039592691,0.109764216617114,0.251366108278381,0.801531068316456,0.9962736297742,ERV1,LTR10B1,Not significant
L1PBa:L1:LINE,1523.19266534467,0.0147119384812113,0.0586318086353847,0.250920768497879,0.801875367042012,0.9962736297742,L1,L1PBa,Not significant
LTR61:ERV1:LTR,121.703573153899,0.0542026044381677,0.217185873737916,0.249567817212529,0.802921589289147,0.9962736297742,ERV1,LTR61,Not significant
MER57E3:ERV1:LTR,400.918304605133,-0.0296439437183424,0.119749326024113,-0.247549983808453,0.804482613401626,0.9962736297742,ERV1,MER57E3,Not significant
LTR79:ERVL:LTR,3443.61459398657,0.0122597292551087,0.0496843463630774,0.24675235064015,0.80509988898558,0.9962736297742,ERVL,LTR79,Not significant
SVA_D:SVA:Retroposon,4409.18038029164,0.024527937533287,0.100516729216846,0.244018460652182,0.807216522486028,0.9962736297742,SVA,SVA_D,Not significant
LTR16A:ERVL:LTR,2661.57075357567,0.0124251404376337,0.0512337051698829,0.242518873004283,0.808378134730401,0.9962736297742,ERVL,LTR16A,Not significant
AluJb:Alu:SINE,59494.4012493943,-0.0135581876003867,0.056273798613112,-0.240932510947069,0.809607424124355,0.9962736297742,Alu,AluJb,Not significant
MER4A:ERV1:LTR,1116.74438793726,0.0168479709955001,0.0701702052069969,0.240101492446827,0.810251577245391,0.9962736297742,ERV1,MER4A,Not significant
SATR2:Satellite:Satellite,138.070999692909,0.0349742004725306,0.146067165501521,0.239439167265599,0.810765062015652,0.9962736297742,Satellite,SATR2,Not significant
LTR10B:ERV1:LTR,46.5869202918288,0.0454127362226765,0.189852206136366,0.239200466230336,0.810950141157652,0.9962736297742,ERV1,LTR10B,Not significant
Arthur1A:hAT-Tip100:DNA,736.651877889204,0.013893730404092,0.0583637433335954,0.238054134476575,0.811839107562797,0.9962736297742,hAT-Tip100,Arthur1A,Not significant
LTR06:ERV1:LTR,56.01953089722,-0.0468547362322791,0.196992867500541,-0.237849912165731,0.811997504987735,0.9962736297742,ERV1,LTR06,Not significant
MER34:ERV1:LTR,1268.3672545134,0.0117687910585661,0.0496784047058859,0.2368995366949,0.812734729422716,0.9962736297742,ERV1,MER34,Not significant
AluSg:Alu:SINE,17571.3878801248,0.0118836464675527,0.0503522035821598,0.236010454798908,0.813424557557471,0.9962736297742,Alu,AluSg,Not significant
MER57B1:ERV1:LTR,844.338456081339,0.0208265339692199,0.0883829290297715,0.235639780191088,0.813712202392907,0.9962736297742,ERV1,MER57B1,Not significant
MamGypLTR3a:Gypsy:LTR,505.046252313546,0.0182861291001848,0.0780259315514556,0.234359638348254,0.814705790077783,0.9962736297742,Gypsy,MamGypLTR3a,Not significant
UCON39:TcMar-Tigger:DNA,53.7813690257149,-0.0399242258680723,0.170646642598282,-0.233958460947033,0.815017227098559,0.9962736297742,TcMar-Tigger,UCON39,Not significant
Eulor3:DNA:DNA?,6.37695415135235,0.0976282769604066,0.420355978083639,0.232251429860672,0.816342734365976,0.9962736297742,DNA,Eulor3,Not significant
LTR101_Mam:ERVL:LTR,739.736915696736,0.019799384807454,0.0859055179771968,0.230478615037391,0.817719878952925,0.9962736297742,ERVL,LTR101_Mam,Not significant
UCON20:UCON20:Unknown,14.2870329043072,-0.0624819346752976,0.272011350442156,-0.229703409706002,0.818322245188241,0.9962736297742,UCON20,UCON20,Not significant
MLT2B3:ERVL:LTR,3550.3861222415,-0.0105462871807559,0.0459237136355919,-0.229647960625341,0.818365335505794,0.9962736297742,ERVL,MLT2B3,Not significant
PABL_A:ERV1:LTR,410.918112476474,0.0189118207725801,0.0826946353560246,0.228694651003166,0.819106252507675,0.9962736297742,ERV1,PABL_A,Not significant
LTR38-int:ERV1:LTR,79.157742564133,0.0382341034801618,0.16762961756021,0.228086802539108,0.81957875975491,0.9962736297742,ERV1,LTR38-int,Not significant
PRIMA4_LTR:ERV1:LTR,364.219101607792,0.0218810724280908,0.0969276720232201,0.225746393897183,0.821398672225825,0.9962736297742,ERV1,PRIMA4_LTR,Not significant
MERX:TcMar-Tigger:DNA,412.577870541677,0.0164809453890722,0.0736894689337592,0.223654012269884,0.823026532334094,0.9962736297742,TcMar-Tigger,MERX,Not significant
LTR40c:ERVL:LTR,502.50049162569,-0.0131910627113707,0.059005139665177,-0.223557859302139,0.823101357118847,0.9962736297742,ERVL,LTR40c,Not significant
LTR37-int:ERV1:LTR,1738.87637042181,-0.0153926996141436,0.0689912295705353,-0.223110962218849,0.823449146767567,0.9962736297742,ERV1,LTR37-int,Not significant
MLT-int:ERVL-MaLR:LTR,145.083002029796,-0.0252827803470431,0.113420350797166,-0.222912203756601,0.82360383812551,0.9962736297742,ERVL-MaLR,MLT-int,Not significant
L2c:L2:LINE,218254.916960789,0.019449120189839,0.08725312775325,0.222904561597388,0.823609786064413,0.9962736297742,L2,L2c,Not significant
LTR81AB:Gypsy:LTR,65.8864140108202,0.0344826508718378,0.155595885265674,0.221616727286585,0.824612259782373,0.9962736297742,Gypsy,LTR81AB,Not significant
UCON41:UCON41:Unknown,17.9112178921178,-0.0584283779926964,0.263725732556879,-0.22154977986494,0.824664380714576,0.9962736297742,UCON41,UCON41,Not significant
MER106A:hAT-Charlie:DNA,533.895384757741,0.017876450014362,0.0812400692926814,0.220044741098866,0.825836310170925,0.9962736297742,hAT-Charlie,MER106A,Not significant
LTR84b:ERVL:LTR,805.784171451093,0.0192764864025198,0.0878472886116167,0.219431774243408,0.826313720832667,0.9962736297742,ERVL,LTR84b,Not significant
MLT1G3-int:ERVL-MaLR:LTR,117.362537922757,-0.0313907551914838,0.143139063158156,-0.219302505541759,0.826414410267019,0.9962736297742,ERVL-MaLR,MLT1G3-int,Not significant
LTR90A:LTR:LTR,159.229332948562,-0.0227142043993876,0.103651178267425,-0.219140821928564,0.826540352205879,0.9962736297742,LTR,LTR90A,Not significant
Plat_L3:CR1:LINE,2042.67413339493,-0.0130929374600214,0.0598188352851536,-0.218876502653519,0.826746250843049,0.9962736297742,CR1,Plat_L3,Not significant
BSR/Beta:Satellite:Satellite,1347.44530286905,-0.0394795347284141,0.180438351863885,-0.218797912531344,0.826807473039132,0.9962736297742,Satellite,BSR/Beta,Not significant
MamRep1151:LTR:LTR?,788.850694869081,-0.0198317354137068,0.0910760741840105,-0.217749124469712,0.827624586114781,0.9962736297742,LTR,MamRep1151,Not significant
L1M6B:L1:LINE,512.378586740877,-0.0194831117004442,0.0897087383670553,-0.21718187163358,0.828066611864029,0.9962736297742,L1,L1M6B,Not significant
L1PA10:L1:LINE,5292.98423568523,0.0147597904206201,0.0681910847086095,0.216447508991694,0.828638937023279,0.9962736297742,L1,L1PA10,Not significant
MLT1J-int:ERVL-MaLR:LTR,704.260695219814,-0.0152326214487045,0.0705853634714386,-0.215804250336802,0.829140335094537,0.9962736297742,ERVL-MaLR,MLT1J-int,Not significant
L1PB4:L1:LINE,4778.79941285598,-0.0163409440186559,0.075799901515264,-0.215580016490724,0.829315134062686,0.9962736297742,L1,L1PB4,Not significant
UCON66:UCON66:Unknown,15.6557692432097,-0.0579255201526539,0.269878308250696,-0.214635702024801,0.830051356389594,0.9962736297742,UCON66,UCON66,Not significant
UCON61:UCON61:Unknown,5.66952159582603,0.097725539176433,0.458957020747761,0.21292960943753,0.831381866937023,0.9962736297742,UCON61,UCON61,Not significant
UCON1:UCON1:Unknown,116.17004868994,0.0462645414343557,0.217335784799457,0.21287125577155,0.831427383101874,0.9962736297742,UCON1,UCON1,Not significant
MER54A:ERVL:LTR,871.731203386275,0.0183758708041505,0.0867567083798973,0.211809220834943,0.832255874548039,0.9962736297742,ERVL,MER54A,Not significant
L1PB2:L1:LINE,1912.35665807969,-0.0140937169453574,0.0671383397358378,-0.209920546156049,0.833729685986888,0.9962736297742,L1,L1PB2,Not significant
LTR44:ERV1:LTR,146.736036369514,-0.0303788473080231,0.145958839245706,-0.208132974097469,0.835125141275893,0.9962736297742,ERV1,LTR44,Not significant
LTR1C:ERV1:LTR,36.582120526642,-0.045026445881874,0.216535971631267,-0.207939796527425,0.835275975125159,0.9962736297742,ERV1,LTR1C,Not significant
LTR1A2:ERV1:LTR,558.072705279659,0.0165391813933488,0.0796873630013646,0.207550868423963,0.835579670177994,0.9962736297742,ERV1,LTR1A2,Not significant
MER121B:hAT:DNA,12.9932931521488,0.0670724870538919,0.324513912688057,0.206686013854716,0.836255080883171,0.9962736297742,hAT,MER121B,Not significant
MLT1C-int:ERVL-MaLR:LTR,384.051227740633,0.0173259693918713,0.0842275568888927,0.205704285293786,0.837021910968004,0.9962736297742,ERVL-MaLR,MLT1C-int,Not significant
MIRb:MIR:SINE,142954.409273897,0.00625591489756311,0.0305282565290661,0.204922115077447,0.837632976527845,0.9962736297742,MIR,MIRb,Not significant
Tigger18a:TcMar-Tigger:DNA,1025.85102689865,-0.0126452423545181,0.0617282326867982,-0.20485346500488,0.837686613646101,0.9962736297742,TcMar-Tigger,Tigger18a,Not significant
HERV-Fc1-int:ERV1:LTR,103.550174543775,0.0490315186212615,0.239689388974644,0.204562741934514,0.837913767397243,0.9962736297742,ERV1,HERV-Fc1-int,Not significant
MER4C:ERV1:LTR,582.71518486757,-0.0161016330918659,0.0787585751177768,-0.204442920250744,0.838007392881288,0.9962736297742,ERV1,MER4C,Not significant
MER121:hAT:DNA,303.565002649191,0.0171665052317194,0.0840337111195789,0.204281174816756,0.838133780108648,0.9962736297742,hAT,MER121,Not significant
MER51A:ERV1:LTR,1136.40957626936,0.0110311219272205,0.0544959673381665,0.202420884810954,0.839587702615447,0.9962736297742,ERV1,MER51A,Not significant
LTR9D:ERV1:LTR,772.528285897185,0.0151010548590819,0.0748801777253439,0.201669591576982,0.840175036536938,0.9962736297742,ERV1,LTR9D,Not significant
UCON97:DNA:DNA,18.4720385197021,-0.0468845532014207,0.233083419304237,-0.201149242367273,0.840581878943594,0.9962736297742,DNA,UCON97,Not significant
MER97c:hAT-Tip100:DNA,103.71806479277,-0.0272244020523849,0.135527440061276,-0.200877416706727,0.840794426630466,0.9962736297742,hAT-Tip100,MER97c,Not significant
MER67B:ERV1:LTR,724.022397859378,0.0192841519341546,0.0965374783242632,0.199758189968256,0.841669701785528,0.9962736297742,ERV1,MER67B,Not significant
MER1A:hAT-Charlie:DNA,2926.97485504551,0.0119354934487295,0.0598846552160816,0.199308043198424,0.842021787830515,0.9962736297742,hAT-Charlie,MER1A,Not significant
MLT1E-int:ERVL-MaLR:LTR,1.07975183789938,-0.202817454121192,1.02930711797394,-0.19704270045311,0.843794122629564,0.9962736297742,ERVL-MaLR,MLT1E-int,Not significant
AluSx1:Alu:SINE,52853.7544670586,0.0105609384377055,0.0536482490598886,0.196855230557779,0.843940828906635,0.9962736297742,Alu,AluSx1,Not significant
Eulor2C:DNA:DNA?,3.14077244048959,-0.138168899507847,0.705152564363563,-0.195941852147346,0.844655678873697,0.9962736297742,DNA,Eulor2C,Not significant
UCON15:UCON15:Unknown,5.8800712191598,-0.0823793040554741,0.425272275323257,-0.193709556995824,0.846403308188274,0.9962736297742,UCON15,UCON15,Not significant
UCON60:UCON60:Unknown,46.523801601902,-0.037447857038961,0.194095452897502,-0.192935261903001,0.847009668815873,0.9962736297742,UCON60,UCON60,Not significant
L1MEj:L1:LINE,1007.34371696272,-0.0123399964136697,0.0643613486495285,-0.191729922889988,0.847953765726998,0.9962736297742,L1,L1MEj,Not significant
ACRO1:acro:Satellite,193.837214045044,-0.0721819314834734,0.377632261711916,-0.191143445097227,0.848413210816875,0.9962736297742,acro,ACRO1,Not significant
Tigger16b:TcMar-Tigger:DNA,1067.57552998976,-0.0164573935824629,0.0863822224957922,-0.190518293081247,0.848903009897314,0.9962736297742,TcMar-Tigger,Tigger16b,Not significant
